
Interval size: 0.2
0.00	 1.000000
0.20	 0.937797
0.40	 0.910445
0.60	 0.926711
0.80	 0.983812
1.00	 1.071586
1.20	 1.177827
1.40	 1.291957
1.60	 1.406358
1.80	 1.516227
2.00	 1.618896
2.20	 1.713130
2.40	 1.798584
2.60	 1.875439
2.80	 1.944157
3.00	 2.005339
3.20	 2.059638
3.40	 2.107710
3.60	 2.150183
3.80	 2.187644
4.00	 2.220636
4.20	 2.249650
4.40	 2.275135
4.60	 2.297490
4.80	 2.317076
5.00	 2.334216

